id,url_id,user_id,event_type,timestamp,details
217,217,65,created,2025-09-06 23:10:18,"{""short_code"":""Wm40i1"",""original_url"":""https://hackstack.io/lively/meadow/217""}"
218,218,303,created,2025-06-23 08:47:34,"{""short_code"":""OYcKHJ"",""original_url"":""https://acme.dev/tidy/kernel/218""}"
219,219,128,created,2025-09-01 05:02:21,"{""short_code"":""lhq1ky"",""original_url"":""https://example.com/calm/garden/219""}"
220,220,372,created,2025-04-27 05:24:06,"{""short_code"":""MayZUW"",""original_url"":""https://opswise.net/urban/valley/220""}"
221,221,61,created,2026-02-19 03:55:17,"{""short_code"":""PCItAi"",""original_url"":""https://relay.cloud/silver/yard/221""}"
222,222,372,created,2025-12-22 01:53:23,"{""short_code"":""e3QRUV"",""original_url"":""https://example.com/dawn/field/222""}"
223,223,223,created,2025-09-07 19:18:19,"{""short_code"":""oV0NI0"",""original_url"":""https://example.com/dawn/anchor/223""}"
224,224,300,created,2025-04-08 07:22:54,"{""short_code"":""BCYbLL"",""original_url"":""https://relay.cloud/cobalt/island/224""}"
225,225,32,created,2025-12-25 23:43:34,"{""short_code"":""FbkBtM"",""original_url"":""https://opswise.net/urban/engine/225""}"
226,226,71,created,2025-01-17 16:16:45,"{""short_code"":""7JxVAc"",""original_url"":""https://example.com/harbor/engine/226""}"
227,227,134,created,2025-10-30 13:25:21,"{""short_code"":""WyJvoc"",""original_url"":""https://opswise.net/navy/beacon/227""}"
228,228,344,created,2026-02-14 07:06:22,"{""short_code"":""1Vob1f"",""original_url"":""https://hackstack.io/navy/anchor/228""}"
229,229,13,created,2025-07-12 01:15:15,"{""short_code"":""Ai5C3V"",""original_url"":""https://relay.cloud/jade/valley/229""}"
230,230,387,created,2025-03-23 15:08:04,"{""short_code"":""G5grod"",""original_url"":""https://relay.cloud/jade/uplink/230""}"
231,231,333,created,2025-12-21 23:19:14,"{""short_code"":""CP3ku8"",""original_url"":""https://relay.cloud/warm/island/231""}"
232,232,74,created,2025-07-17 15:07:59,"{""short_code"":""9m7WYR"",""original_url"":""https://seeded.app/amber/delta/232""}"
233,233,272,created,2025-12-30 16:54:02,"{""short_code"":""RAcF8n"",""original_url"":""https://opswise.net/quiet/river/233""}"
234,234,189,created,2025-10-30 05:29:01,"{""short_code"":""XvAG4P"",""original_url"":""https://opswise.net/ember/network/234""}"
235,235,262,created,2025-06-17 07:57:13,"{""short_code"":""QjTrYG"",""original_url"":""https://relay.cloud/forest/lagoon/235""}"
236,236,24,created,2025-08-26 01:24:13,"{""short_code"":""2eAVfk"",""original_url"":""https://acme.dev/rapid/network/236""}"
237,237,393,created,2025-08-23 18:02:01,"{""short_code"":""ekbRSo"",""original_url"":""https://hackstack.io/ember/yard/237""}"
238,238,279,created,2025-08-13 23:55:21,"{""short_code"":""mX2rNG"",""original_url"":""https://opswise.net/silver/yard/238""}"
239,239,20,created,2025-09-02 04:42:28,"{""short_code"":""VAAM5P"",""original_url"":""https://seeded.app/opal/journey/239""}"
240,240,255,created,2025-10-22 20:55:00,"{""short_code"":""qxVmx5"",""original_url"":""https://opswise.net/cobalt/zenith/240""}"
241,241,190,created,2025-08-21 00:25:55,"{""short_code"":""mVwopi"",""original_url"":""https://opswise.net/amber/journey/241""}"
242,242,24,created,2025-09-18 23:41:52,"{""short_code"":""NPY8Bd"",""original_url"":""https://hackstack.io/rapid/zenith/242""}"
243,243,138,created,2025-12-29 09:52:05,"{""short_code"":""ZVhOFQ"",""original_url"":""https://example.com/cobalt/anchor/243""}"
244,244,397,created,2025-02-06 00:37:06,"{""short_code"":""t40I0Z"",""original_url"":""https://example.com/cobalt/trail/244""}"
245,245,25,created,2025-08-10 08:43:40,"{""short_code"":""tmurmt"",""original_url"":""https://example.com/harbor/journey/245""}"
246,246,147,created,2025-04-17 22:09:11,"{""short_code"":""3hegoS"",""original_url"":""https://acme.dev/cobalt/quartz/246""}"
247,247,343,created,2025-12-25 10:44:14,"{""short_code"":""G9KZcF"",""original_url"":""https://seeded.app/proud/harvest/247""}"
248,248,207,created,2025-01-13 19:40:47,"{""short_code"":""4OUkUe"",""original_url"":""https://opswise.net/dawn/orbit/248""}"
249,249,262,created,2025-08-31 02:39:39,"{""short_code"":""cezOAl"",""original_url"":""https://seeded.app/harbor/harvest/249""}"
250,250,262,created,2025-10-20 12:29:47,"{""short_code"":""0U7YVR"",""original_url"":""https://relay.cloud/silver/garden/250""}"
251,251,14,created,2025-08-31 13:41:59,"{""short_code"":""e6EX0U"",""original_url"":""https://opswise.net/quiet/garden/251""}"
252,252,128,created,2025-07-09 11:52:26,"{""short_code"":""bHEzZM"",""original_url"":""https://seeded.app/forest/lagoon/252""}"
253,253,95,created,2025-01-12 20:21:18,"{""short_code"":""Vt5GEV"",""original_url"":""https://relay.cloud/quiet/anchor/253""}"
254,254,292,created,2025-11-15 06:08:18,"{""short_code"":""t6PVFa"",""original_url"":""https://relay.cloud/calm/quartz/254""}"
255,255,220,created,2025-05-21 04:56:56,"{""short_code"":""hweYlt"",""original_url"":""https://seeded.app/tidy/harvest/255""}"
256,256,6,created,2025-01-13 06:22:07,"{""short_code"":""K7gKe0"",""original_url"":""https://relay.cloud/gold/lagoon/256""}"
257,257,172,created,2025-07-04 01:10:37,"{""short_code"":""Kxpefl"",""original_url"":""https://acme.dev/warm/journey/257""}"
258,258,276,created,2025-03-24 17:58:55,"{""short_code"":""7fBv5f"",""original_url"":""https://seeded.app/harbor/harvest/258""}"
259,259,95,created,2025-06-09 11:37:25,"{""short_code"":""Jpx4IZ"",""original_url"":""https://example.com/dawn/delta/259""}"
260,260,3,created,2025-05-09 14:08:54,"{""short_code"":""ZSzpr5"",""original_url"":""https://seeded.app/urban/signal/260""}"
261,261,295,created,2025-11-19 03:39:22,"{""short_code"":""lvTXoW"",""original_url"":""https://acme.dev/ember/kernel/261""}"
262,262,377,created,2025-05-30 09:46:08,"{""short_code"":""7OFZ3t"",""original_url"":""https://example.com/jade/river/262""}"
263,263,50,created,2025-08-09 16:23:22,"{""short_code"":""8rXxtW"",""original_url"":""https://hackstack.io/jade/island/263""}"
264,264,231,created,2025-11-06 19:01:32,"{""short_code"":""8wRgpd"",""original_url"":""https://opswise.net/vivid/signal/264""}"
265,265,31,created,2025-08-14 05:33:48,"{""short_code"":""mePKI1"",""original_url"":""https://acme.dev/urban/meadow/265""}"
266,266,105,created,2025-02-20 05:57:44,"{""short_code"":""98cf8k"",""original_url"":""https://relay.cloud/quiet/meadow/266""}"
267,267,371,created,2025-08-09 22:25:01,"{""short_code"":""Kj1WY3"",""original_url"":""https://opswise.net/jade/delta/267""}"
268,268,289,created,2025-07-28 19:43:06,"{""short_code"":""heZLOH"",""original_url"":""https://opswise.net/ivory/signal/268""}"
269,269,24,created,2025-04-11 10:55:50,"{""short_code"":""g6HUwC"",""original_url"":""https://relay.cloud/young/yard/269""}"
270,270,276,created,2025-08-28 15:57:08,"{""short_code"":""wlyd3H"",""original_url"":""https://seeded.app/silver/kernel/270""}"
271,271,170,created,2025-03-01 14:03:26,"{""short_code"":""GDfFUd"",""original_url"":""https://relay.cloud/gold/harvest/271""}"
272,272,65,created,2025-10-05 17:28:07,"{""short_code"":""MT0YVm"",""original_url"":""https://example.com/proud/harvest/272""}"
273,273,316,created,2025-02-17 05:26:48,"{""short_code"":""F4AT1o"",""original_url"":""https://example.com/harbor/journey/273""}"
274,274,305,created,2025-04-04 11:13:32,"{""short_code"":""zPmVBy"",""original_url"":""https://relay.cloud/cobalt/kernel/274""}"
275,275,246,created,2025-01-11 19:42:25,"{""short_code"":""seFqeD"",""original_url"":""https://example.com/urban/yard/275""}"
276,276,251,created,2026-01-13 22:23:26,"{""short_code"":""g5McVd"",""original_url"":""https://opswise.net/ivory/network/276""}"
277,277,77,created,2025-01-18 08:45:38,"{""short_code"":""UhXWwR"",""original_url"":""https://relay.cloud/forest/yard/277""}"
278,278,356,created,2025-05-28 10:59:44,"{""short_code"":""1vs21H"",""original_url"":""https://example.com/rapid/field/278""}"
279,279,356,created,2025-11-13 13:20:35,"{""short_code"":""7uleR7"",""original_url"":""https://seeded.app/opal/journey/279""}"
280,280,305,created,2025-11-30 08:43:11,"{""short_code"":""g4YX99"",""original_url"":""https://hackstack.io/vivid/yard/280""}"
281,281,387,created,2025-05-30 18:32:17,"{""short_code"":""jxZQk9"",""original_url"":""https://hackstack.io/silver/trail/281""}"
282,282,286,created,2025-05-20 02:03:22,"{""short_code"":""lHnsqq"",""original_url"":""https://relay.cloud/cobalt/field/282""}"
283,283,26,created,2025-05-01 21:53:44,"{""short_code"":""iRK8Xo"",""original_url"":""https://hackstack.io/ivory/field/283""}"
284,284,230,created,2025-02-01 07:03:45,"{""short_code"":""PDGcnz"",""original_url"":""https://example.com/vivid/beacon/284""}"
285,285,311,created,2025-03-23 06:58:29,"{""short_code"":""iOAy8g"",""original_url"":""https://example.com/amber/pioneer/285""}"
286,286,390,created,2025-12-03 14:30:39,"{""short_code"":""Yg7mfZ"",""original_url"":""https://example.com/ivory/window/286""}"
287,287,242,created,2025-04-06 08:28:35,"{""short_code"":""E08obw"",""original_url"":""https://acme.dev/vivid/pioneer/287""}"
288,288,35,created,2025-07-21 14:20:23,"{""short_code"":""hH5y5h"",""original_url"":""https://relay.cloud/vivid/pioneer/288""}"
289,289,163,created,2026-01-15 06:17:31,"{""short_code"":""TSwN7M"",""original_url"":""https://hackstack.io/jade/canyon/289""}"
290,290,223,created,2026-01-21 03:35:32,"{""short_code"":""BGMyyL"",""original_url"":""https://hackstack.io/gold/beacon/290""}"
291,291,287,created,2025-03-22 02:05:00,"{""short_code"":""8CGV2w"",""original_url"":""https://example.com/warm/orbit/291""}"
292,292,327,created,2025-10-05 05:15:10,"{""short_code"":""C4Cjhj"",""original_url"":""https://seeded.app/quiet/zenith/292""}"
293,293,199,created,2025-12-28 01:53:46,"{""short_code"":""9szShu"",""original_url"":""https://example.com/ember/meadow/293""}"
294,294,75,created,2025-05-27 06:48:54,"{""short_code"":""7yp22N"",""original_url"":""https://example.com/jade/canyon/294""}"
295,295,229,created,2025-03-27 09:56:02,"{""short_code"":""osYLnF"",""original_url"":""https://opswise.net/opal/meadow/295""}"
296,296,155,created,2026-02-12 23:21:47,"{""short_code"":""Il1fXE"",""original_url"":""https://relay.cloud/vivid/delta/296""}"
297,297,14,created,2025-08-22 05:55:08,"{""short_code"":""UPB3w9"",""original_url"":""https://hackstack.io/opal/island/297""}"
298,298,366,created,2025-07-23 19:00:12,"{""short_code"":""plk56y"",""original_url"":""https://opswise.net/clear/field/298""}"
299,299,337,created,2025-03-15 16:54:46,"{""short_code"":""UId6Pk"",""original_url"":""https://example.com/navy/canyon/299""}"
300,300,32,created,2026-02-04 18:19:29,"{""short_code"":""aX3Xnb"",""original_url"":""https://acme.dev/keen/kernel/300""}"
301,301,317,created,2026-01-10 10:03:19,"{""short_code"":""BewXNU"",""original_url"":""https://opswise.net/clear/valley/301""}"
302,302,188,created,2025-10-23 00:12:59,"{""short_code"":""39EQwX"",""original_url"":""https://acme.dev/brisk/pioneer/302""}"
303,303,176,created,2025-10-05 10:24:11,"{""short_code"":""2OuNAD"",""original_url"":""https://relay.cloud/proud/field/303""}"
304,304,64,created,2025-01-10 05:15:53,"{""short_code"":""woLsnN"",""original_url"":""https://hackstack.io/lively/field/304""}"
305,305,188,created,2025-02-15 00:09:10,"{""short_code"":""vPbNZV"",""original_url"":""https://acme.dev/tidy/meadow/305""}"
306,306,78,created,2025-12-07 16:01:56,"{""short_code"":""NYlUWZ"",""original_url"":""https://acme.dev/warm/network/306""}"
307,307,235,created,2026-01-13 12:39:38,"{""short_code"":""PBE7w4"",""original_url"":""https://hackstack.io/mellow/quartz/307""}"
308,308,130,created,2025-03-17 18:26:56,"{""short_code"":""pSjZOz"",""original_url"":""https://relay.cloud/lively/trail/308""}"
309,309,95,created,2025-12-30 02:52:20,"{""short_code"":""UWgtZ6"",""original_url"":""https://acme.dev/quiet/valley/309""}"
310,310,89,created,2025-04-19 04:28:19,"{""short_code"":""E1NZ5P"",""original_url"":""https://opswise.net/jade/anchor/310""}"
311,311,68,created,2025-01-03 01:17:07,"{""short_code"":""7MweAY"",""original_url"":""https://seeded.app/lively/window/311""}"
312,312,349,created,2025-10-08 19:23:53,"{""short_code"":""GBD9po"",""original_url"":""https://acme.dev/young/signal/312""}"
313,313,48,created,2025-09-14 11:59:37,"{""short_code"":""qkP4ji"",""original_url"":""https://hackstack.io/rapid/quartz/313""}"
314,314,311,created,2025-01-02 07:04:55,"{""short_code"":""Se59Pp"",""original_url"":""https://seeded.app/ivory/pioneer/314""}"
315,315,230,created,2025-03-22 16:39:38,"{""short_code"":""wErrrm"",""original_url"":""https://relay.cloud/tidy/island/315""}"
316,316,152,created,2026-02-16 15:52:35,"{""short_code"":""KTHFow"",""original_url"":""https://hackstack.io/ivory/river/316""}"
317,317,108,created,2025-04-02 07:01:24,"{""short_code"":""uDSvJ0"",""original_url"":""https://acme.dev/lively/yard/317""}"
318,318,201,created,2025-07-06 14:43:34,"{""short_code"":""3oix0H"",""original_url"":""https://relay.cloud/silver/canyon/318""}"
319,319,374,created,2025-07-29 14:12:22,"{""short_code"":""JoH328"",""original_url"":""https://seeded.app/opal/kernel/319""}"
320,320,132,created,2025-08-08 19:24:17,"{""short_code"":""erCe8G"",""original_url"":""https://hackstack.io/keen/delta/320""}"
321,321,142,created,2025-03-31 23:48:43,"{""short_code"":""4I1UV0"",""original_url"":""https://example.com/jade/journey/321""}"
322,322,47,created,2025-11-30 08:23:47,"{""short_code"":""VRnrbR"",""original_url"":""https://seeded.app/rapid/lagoon/322""}"
323,323,249,created,2025-04-03 04:36:13,"{""short_code"":""IaDlaQ"",""original_url"":""https://hackstack.io/vivid/yard/323""}"
324,324,59,created,2026-01-14 23:14:22,"{""short_code"":""xkXX2C"",""original_url"":""https://acme.dev/clear/garden/324""}"
325,325,350,created,2025-10-31 13:01:47,"{""short_code"":""dQZseT"",""original_url"":""https://example.com/quiet/harvest/325""}"
326,326,155,created,2025-03-21 07:54:23,"{""short_code"":""FA7dz1"",""original_url"":""https://opswise.net/clear/engine/326""}"
327,327,279,created,2025-07-27 01:03:05,"{""short_code"":""cMSZjj"",""original_url"":""https://acme.dev/quiet/yard/327""}"
328,328,48,created,2025-10-14 19:43:38,"{""short_code"":""WGMEJL"",""original_url"":""https://example.com/keen/journey/328""}"
329,329,149,created,2025-11-07 23:20:43,"{""short_code"":""atUhGh"",""original_url"":""https://opswise.net/warm/orbit/329""}"
330,330,322,created,2026-02-08 12:29:18,"{""short_code"":""H0NMjo"",""original_url"":""https://opswise.net/vivid/valley/330""}"
331,331,340,created,2025-01-26 09:31:42,"{""short_code"":""rztzsd"",""original_url"":""https://seeded.app/forest/uplink/331""}"
332,332,238,created,2025-03-13 09:03:52,"{""short_code"":""5X67lE"",""original_url"":""https://hackstack.io/jade/island/332""}"
333,333,127,created,2025-11-08 13:58:44,"{""short_code"":""CdnyjM"",""original_url"":""https://acme.dev/tidy/anchor/333""}"
334,334,263,created,2025-02-09 00:01:09,"{""short_code"":""VGmSXc"",""original_url"":""https://seeded.app/opal/anchor/334""}"
335,335,219,created,2025-09-30 08:49:13,"{""short_code"":""749LMr"",""original_url"":""https://seeded.app/navy/yard/335""}"
336,336,9,created,2025-07-28 04:21:17,"{""short_code"":""3R7Dyx"",""original_url"":""https://seeded.app/jade/lagoon/336""}"
337,337,149,created,2025-09-12 09:50:42,"{""short_code"":""RyxQjF"",""original_url"":""https://opswise.net/lively/window/337""}"
338,338,343,created,2025-07-31 15:39:53,"{""short_code"":""uXQnPb"",""original_url"":""https://example.com/silver/island/338""}"
339,339,275,created,2025-06-10 12:43:51,"{""short_code"":""FZoTl0"",""original_url"":""https://acme.dev/mellow/signal/339""}"
340,340,277,created,2025-08-18 09:07:09,"{""short_code"":""goaRWz"",""original_url"":""https://example.com/jade/signal/340""}"
341,341,390,created,2026-02-09 03:05:23,"{""short_code"":""mQhzyB"",""original_url"":""https://relay.cloud/opal/garden/341""}"
342,342,323,created,2025-07-15 14:21:42,"{""short_code"":""9D8epd"",""original_url"":""https://example.com/rapid/delta/342""}"
343,343,107,created,2025-04-24 16:12:13,"{""short_code"":""BfjTnn"",""original_url"":""https://example.com/lively/field/343""}"
344,344,390,created,2026-01-20 03:32:14,"{""short_code"":""rHKG4H"",""original_url"":""https://hackstack.io/dawn/yard/344""}"
345,345,86,created,2025-07-02 07:47:37,"{""short_code"":""ndIeyr"",""original_url"":""https://opswise.net/cobalt/signal/345""}"
346,346,1,created,2025-09-18 06:38:49,"{""short_code"":""kbY8OX"",""original_url"":""https://example.com/cobalt/engine/346""}"
347,347,61,created,2025-04-07 13:39:25,"{""short_code"":""cQ8vO5"",""original_url"":""https://example.com/ember/journey/347""}"
348,348,209,created,2025-03-19 20:39:38,"{""short_code"":""584syP"",""original_url"":""https://acme.dev/jade/lagoon/348""}"
349,349,58,created,2025-12-01 04:39:26,"{""short_code"":""wkTUyF"",""original_url"":""https://acme.dev/warm/island/349""}"
350,350,371,created,2025-06-18 06:30:41,"{""short_code"":""ikgmBY"",""original_url"":""https://example.com/young/lagoon/350""}"
351,351,170,created,2025-08-27 03:52:38,"{""short_code"":""hwi5zm"",""original_url"":""https://hackstack.io/clear/lagoon/351""}"
352,352,392,created,2025-04-17 16:00:47,"{""short_code"":""mGiKWL"",""original_url"":""https://relay.cloud/ivory/valley/352""}"
353,353,42,created,2025-12-09 18:28:58,"{""short_code"":""Btdt1o"",""original_url"":""https://relay.cloud/clear/network/353""}"
354,354,74,created,2025-10-14 18:06:40,"{""short_code"":""NXZV4l"",""original_url"":""https://relay.cloud/lively/network/354""}"
355,355,129,created,2025-03-27 06:12:02,"{""short_code"":""ubtKw9"",""original_url"":""https://acme.dev/ember/harvest/355""}"
356,356,214,created,2025-11-17 01:41:21,"{""short_code"":""HWJqHO"",""original_url"":""https://opswise.net/silver/field/356""}"
357,357,159,created,2025-04-02 11:58:01,"{""short_code"":""1wflbU"",""original_url"":""https://example.com/cobalt/canyon/357""}"
